species_original,species_clean,tree_label,display_PCx_oriented,display_PCy_oriented,mahalanobis_d2_to_projected_root_uncertainty,inside_50_projected_root_ellipse,inside_80_projected_root_ellipse,inside_95_projected_root_ellipse,closest_projected_root_ellipse_level
Odontorchilus cinereus,odontorchilus cinereus,odontorchilus_cinereus,2.5865301258335065,-0.7678914555348466,14.61870819186408,FALSE,FALSE,FALSE,outside_95%
Hydrornis cyaneus,hydrornis cyaneus,hydrornis_cyaneus,0.7368586140566721,2.366956429063839,14.620670170199894,FALSE,FALSE,FALSE,outside_95%
Batrachostomus hodgsoni,batrachostomus hodgsoni,batrachostomus_hodgsoni,0.26156380688053577,2.448150619565965,14.621149765074255,FALSE,FALSE,FALSE,outside_95%
Empidonax virescens,empidonax virescens,empidonax_virescens,-3.354575307730813,-0.6687181500523612,14.624932170757692,FALSE,FALSE,FALSE,outside_95%
Otus moheliensis,otus moheliensis,otus_moheliensis,1.9963106209932413,1.6748269434417038,14.626625602456773,FALSE,FALSE,FALSE,outside_95%
Herpsilochmus stictocephalus,herpsilochmus stictocephalus,herpsilochmus_stictocephalus,2.686921539481254,-0.3086696975725346,14.632259976139919,FALSE,FALSE,FALSE,outside_95%
Sericulus aureus,sericulus aureus,sericulus_aureus,2.694367220320684,-0.24485958796398816,14.63731697398133,FALSE,FALSE,FALSE,outside_95%
Circus maillardi,circus maillardi,circus_maillardi,1.7951027149539909,1.8546368423212032,14.640852014915613,FALSE,FALSE,FALSE,outside_95%
Carpococcyx renauldi,carpococcyx renauldi,carpococcyx_renauldi,1.4187298366055954,2.1043240788047926,14.6467174534415,FALSE,FALSE,FALSE,outside_95%
Bangsia melanochlamys,bangsia melanochlamys,bangsia_melanochlamys,2.6604623415355784,-0.4893626458367098,14.652766980169071,FALSE,FALSE,FALSE,outside_95%
Icteria virens,icteria virens,icteria_virens,-3.3486793579410494,-0.7760983712947932,14.654889661828054,FALSE,FALSE,FALSE,outside_95%
Haematopus finschi,haematopus finschi,haematopus_finschi,-3.359926952905578,-0.6427579764065601,14.662337526630093,FALSE,FALSE,FALSE,outside_95%
Syrmaticus reevesii,syrmaticus reevesii,syrmaticus_reevesii,-3.0934595883870313,0.6235412369603587,14.667780638602453,FALSE,FALSE,FALSE,outside_95%
Aphelocoma californica,aphelocoma californica,aphelocoma_californica,-3.354334165430117,-0.7319076252809602,14.667813899445223,FALSE,FALSE,FALSE,outside_95%
Selenidera piperivora,selenidera piperivora,selenidera_piperivora,2.6778951699661997,-0.40213046221334814,14.671952399587159,FALSE,FALSE,FALSE,outside_95%
Crypturellus variegatus,crypturellus variegatus,crypturellus_variegatus,2.6638221059441203,-0.48332807546566603,14.673955924862492,FALSE,FALSE,FALSE,outside_95%
Myiozetetes luteiventris,myiozetetes luteiventris,myiozetetes_luteiventris,2.6699979054757197,-0.4558400638842164,14.684035035003562,FALSE,FALSE,FALSE,outside_95%
Piprites griseiceps,piprites griseiceps,piprites_griseiceps,2.6703783645487333,0.43020841585124125,14.689098592339336,FALSE,FALSE,FALSE,outside_95%
Oncostoma olivaceum,oncostoma olivaceum,oncostoma_olivaceum,2.6915970975948236,-0.329631738425607,14.703185198317716,FALSE,FALSE,FALSE,outside_95%
Penelope marail,penelope marail,penelope_marail,2.679773092662693,-0.4115096133966443,14.704829373673157,FALSE,FALSE,FALSE,outside_95%
Glaucidium nubicola,glaucidium nubicola,glaucidium_nubicola,2.5476353784975867,-0.909062330951421,14.706924857960823,FALSE,FALSE,FALSE,outside_95%
Dendrocopos hyperythrus,dendrocopos hyperythrus,dendrocopos_hyperythrus,-2.1854131328554507,1.7345970247964821,14.710222006617148,FALSE,FALSE,FALSE,outside_95%
Macropygia tenuirostris,macropygia tenuirostris,macropygia_tenuirostris,2.6936488092695403,0.30057758750741725,14.714934796691537,FALSE,FALSE,FALSE,outside_95%
Psilopogon armillaris,psilopogon armillaris,psilopogon_armillaris,2.5884919305805387,0.7547849369123752,14.719155225316326,FALSE,FALSE,FALSE,outside_95%
Ceyx pusillus,ceyx pusillus,ceyx_pusillus,2.7094938533465824,0.1451117210942548,14.722543494140647,FALSE,FALSE,FALSE,outside_95%
Saxicola tectes,saxicola tectes,saxicola_tectes,1.7622341157527595,1.8910688384395051,14.725337147726677,FALSE,FALSE,FALSE,outside_95%
Ficedula erithacus,ficedula erithacus,ficedula_erithacus,-2.559709427346584,1.398914692226803,14.728993963467731,FALSE,FALSE,FALSE,outside_95%
Saltator grossus,saltator grossus,saltator_grossus,2.6742846383879564,-0.46043700430196666,14.733702869823535,FALSE,FALSE,FALSE,outside_95%
Celeus undatus,celeus undatus,celeus_undatus,2.670079811998546,-0.4844566073775567,14.73667221628269,FALSE,FALSE,FALSE,outside_95%
Hierococcyx varius,hierococcyx varius,hierococcyx_varius,1.1136500514027097,2.2573663864851614,14.737846429363556,FALSE,FALSE,FALSE,outside_95%
Selasphorus ardens,selasphorus ardens,selasphorus_ardens,2.5653228728086277,-0.869984941204268,14.740069719266687,FALSE,FALSE,FALSE,outside_95%
Geositta saxicolina,geositta saxicolina,geositta_saxicolina,-3.204206761584457,0.3838941669971673,14.743060865808829,FALSE,FALSE,FALSE,outside_95%
Picumnus granadensis,picumnus granadensis,picumnus_granadensis,2.5168015596141657,-1.0008804893443133,14.755392465622517,FALSE,FALSE,FALSE,outside_95%
Conopias parvus,conopias parvus,conopias_parvus,2.689722282391039,-0.39239643548264785,14.7719404771461,FALSE,FALSE,FALSE,outside_95%
Campylorhamphus procurvoides,campylorhamphus procurvoides,campylorhamphus_procurvoides,2.707447026611005,-0.25503380017821126,14.774065718054475,FALSE,FALSE,FALSE,outside_95%
Pygiptila stellaris,pygiptila stellaris,pygiptila_stellaris,2.6728725198694483,-0.4907756968035986,14.77565483329928,FALSE,FALSE,FALSE,outside_95%
Locustella luteoventris,locustella luteoventris,locustella_luteoventris,-3.1223656395267274,0.5875536211509539,14.77656609888607,FALSE,FALSE,FALSE,outside_95%
Rhipidura superciliaris,rhipidura superciliaris,rhipidura_superciliaris,2.6117795987412196,-0.7406185894832462,14.78056585989966,FALSE,FALSE,FALSE,outside_95%
Philydor pyrrhodes,philydor pyrrhodes,philydor_pyrrhodes,2.67158530672563,-0.5033401158955625,14.787271764804848,FALSE,FALSE,FALSE,outside_95%
Turdus nudigenis,turdus nudigenis,turdus_nudigenis,2.626048603165204,-0.6940814409129249,14.788554565895257,FALSE,FALSE,FALSE,outside_95%
Tropicoperdix charltonii,tropicoperdix charltonii,tropicoperdix_charltonii,2.6709441281730566,-0.5073631733592087,14.78889950845665,FALSE,FALSE,FALSE,outside_95%
Houbaropsis bengalensis,houbaropsis bengalensis,houbaropsis_bengalensis,0.5079772234480773,2.432595299278424,14.799003510749277,FALSE,FALSE,FALSE,outside_95%
Garrulax leucolophus,garrulax leucolophus,garrulax_leucolophus,0.5136935565447887,2.432056426714287,14.803630532681444,FALSE,FALSE,FALSE,outside_95%
Pipreola jucunda,pipreola jucunda,pipreola_jucunda,2.711892870460189,0.22563564509651413,14.80790172813754,FALSE,FALSE,FALSE,outside_95%
Certhia manipurensis,certhia manipurensis,certhia_manipurensis,-0.26536584007103886,2.4728057076511494,14.813308030300233,FALSE,FALSE,FALSE,outside_95%
Notharchus macrorhynchos,notharchus macrorhynchos,notharchus_macrorhynchos,2.7013424109566215,-0.34159711377418484,14.813418818493544,FALSE,FALSE,FALSE,outside_95%
Pomatorhinus phayrei,pomatorhinus phayrei,pomatorhinus_phayrei,0.30602991415364156,2.461993261233947,14.81455112955257,FALSE,FALSE,FALSE,outside_95%
Dicaeum retrocinctum,dicaeum retrocinctum,dicaeum_retrocinctum,2.272117441604146,1.3847647644822176,14.814662313350173,FALSE,FALSE,FALSE,outside_95%
Sterrhoptilus capitalis,sterrhoptilus capitalis,sterrhoptilus_capitalis,2.6051000292740167,-0.774131538424199,14.814705815964452,FALSE,FALSE,FALSE,outside_95%
Galbula leucogastra,galbula leucogastra,galbula_leucogastra,2.6626690507926956,-0.5608364556706731,14.818990128413136,FALSE,FALSE,FALSE,outside_95%
Dendrocincla merula,dendrocincla merula,dendrocincla_merula,2.683664257374825,-0.46203046692984534,14.827679219868767,FALSE,FALSE,FALSE,outside_95%
Akletos melanoceps,akletos melanoceps,akletos_melanoceps,2.6920067576578752,-0.4205160141562643,14.838221097026025,FALSE,FALSE,FALSE,outside_95%
Dicaeum monticolum,dicaeum monticolum,dicaeum_monticolum,2.562774543972617,-0.9079716034733328,14.846443733809078,FALSE,FALSE,FALSE,outside_95%
Lophura leucomelanos,lophura leucomelanos,lophura_leucomelanos,-0.02898925901382478,2.4833405439081457,14.84777334428621,FALSE,FALSE,FALSE,outside_95%
Myiophobus phoenicomitra,myiophobus phoenicomitra,myiophobus_phoenicomitra,2.6556520529066527,-0.6062174988263725,14.85341786068473,FALSE,FALSE,FALSE,outside_95%
Ninox spilocephala,ninox spilocephala,ninox_spilocephala,2.6234539501917546,-0.729087620746975,14.85997938609619,FALSE,FALSE,FALSE,outside_95%
Capito niger,capito niger,capito_niger,2.693248911623519,-0.42787089515976345,14.862369920428648,FALSE,FALSE,FALSE,outside_95%
Asthenes pudibunda,asthenes pudibunda,asthenes_pudibunda,-3.376941739021965,-0.33737034043355635,14.864782781174524,FALSE,FALSE,FALSE,outside_95%
Baeolophus bicolor,baeolophus bicolor,baeolophus_bicolor,-3.3795747376798566,-0.676470172766066,14.870152919728376,FALSE,FALSE,FALSE,outside_95%
Chlorestes eliciae,chlorestes eliciae,chlorestes_eliciae,2.7146445134358825,0.2617994813681293,14.870618581960109,FALSE,FALSE,FALSE,outside_95%
Caprimulgus manillensis,caprimulgus manillensis,caprimulgus_manillensis,2.7166675970283714,0.24817281453380943,14.875747035632934,FALSE,FALSE,FALSE,outside_95%
Sicalis columbiana,sicalis columbiana,sicalis_columbiana,2.44750545032114,-1.1833077978825939,14.880189011959244,FALSE,FALSE,FALSE,outside_95%
Yuhina occipitalis,yuhina occipitalis,yuhina_occipitalis,-1.5012042306293776,2.166382975843027,14.886703356856845,FALSE,FALSE,FALSE,outside_95%
Aglaiocercus coelestis,aglaiocercus coelestis,aglaiocercus_coelestis,2.7045083317999845,-0.3773481124074927,14.893789928440258,FALSE,FALSE,FALSE,outside_95%
Sclerurus caudacutus,sclerurus caudacutus,sclerurus_caudacutus,2.6801191374202293,-0.5162205011719321,14.89563090451497,FALSE,FALSE,FALSE,outside_95%
Myiomela diana,myiomela diana,myiomela_diana,2.5839907529771735,-0.8637041459660484,14.896679573599506,FALSE,FALSE,FALSE,outside_95%
Cossyphicula roberti,cossyphicula roberti,cossyphicula_roberti,2.406207956629382,-1.266918309588593,14.896785755829221,FALSE,FALSE,FALSE,outside_95%
Megapodius freycinet,megapodius freycinet,megapodius_freycinet,2.6343606278915654,-0.7068036847568212,14.903179884384338,FALSE,FALSE,FALSE,outside_95%
Gallinago andina,gallinago andina,gallinago_andina,-3.2536849039816262,0.29331837416282386,14.909373268091985,FALSE,FALSE,FALSE,outside_95%
Geopelia striata,geopelia striata,geopelia_striata,2.733423007112647,-0.04487344396833532,14.909776866772452,FALSE,FALSE,FALSE,outside_95%
Cyanoderma pyrrhops,cyanoderma pyrrhops,cyanoderma_pyrrhops,-1.1994567817272261,2.290719743741341,14.916707886863112,FALSE,FALSE,FALSE,outside_95%
Myrmoborus lugubris,myrmoborus lugubris,myrmoborus_lugubris,2.6769173268108206,-0.5423317933562202,14.917951340637206,FALSE,FALSE,FALSE,outside_95%
Cinnyris comorensis,cinnyris comorensis,cinnyris_comorensis,1.6805719227536269,1.975241655137969,14.92431126299571,FALSE,FALSE,FALSE,outside_95%
Sakesphorus canadensis,sakesphorus canadensis,sakesphorus_canadensis,2.647129178689331,-0.6688224663232745,14.92543137619295,FALSE,FALSE,FALSE,outside_95%
Surniculus velutinus,surniculus velutinus,surniculus_velutinus,2.7227316378344195,0.24015263270408124,14.925984717442473,FALSE,FALSE,FALSE,outside_95%
Cranioleuca demissa,cranioleuca demissa,cranioleuca_demissa,2.7279110608716683,-0.19982853346871596,14.926098550218052,FALSE,FALSE,FALSE,outside_95%
Spatula puna,spatula puna,spatula_puna,-3.2625864071086426,0.27290882674886763,14.930422184521918,FALSE,FALSE,FALSE,outside_95%
Myrmotherula behni,myrmotherula behni,myrmotherula_behni,2.64438296547343,-0.6820626552706297,14.93350020352437,FALSE,FALSE,FALSE,outside_95%
Trochalopteron subunicolor,trochalopteron subunicolor,trochalopteron_subunicolor,-1.206310258354544,2.2906476771009547,14.941060981655742,FALSE,FALSE,FALSE,outside_95%
Hypsipetes philippinus,hypsipetes philippinus,hypsipetes_philippinus,2.716353725723435,0.31754038632510556,14.9531005505304,FALSE,FALSE,FALSE,outside_95%
Pachycephala meyeri,pachycephala meyeri,pachycephala_meyeri,2.7191351964587125,-0.32793152036069423,14.96974060802349,FALSE,FALSE,FALSE,outside_95%
Anthus crenatus,anthus crenatus,anthus_crenatus,-3.386884773900389,-0.3251552103747983,14.971317282786417,FALSE,FALSE,FALSE,outside_95%
Cotinga cayana,cotinga cayana,cotinga_cayana,2.682223712356463,-0.5440284716066244,14.973238799122061,FALSE,FALSE,FALSE,outside_95%
Anas luzonica,anas luzonica,anas_luzonica,2.7238640128088067,0.27494673570602046,14.973617013648129,FALSE,FALSE,FALSE,outside_95%
Dicrurus menagei,dicrurus menagei,dicrurus_menagei,2.66590861789856,0.5881545076064488,14.974536417661918,FALSE,FALSE,FALSE,outside_95%
Rhipidura sauli,rhipidura sauli,rhipidura_sauli,2.6659559534347075,0.5880565698086175,14.974744177240302,FALSE,FALSE,FALSE,outside_95%
Cettia brunnifrons,cettia brunnifrons,cettia_brunnifrons,-2.5843185651130063,1.4077154177320517,14.9848387863208,FALSE,FALSE,FALSE,outside_95%
Nyctiprogne leucopyga,nyctiprogne leucopyga,nyctiprogne_leucopyga,2.658410487185847,-0.6502246236944239,14.987297548501356,FALSE,FALSE,FALSE,outside_95%
Poecilotriccus capitalis,poecilotriccus capitalis,poecilotriccus_capitalis,2.6250713556278202,-0.7724973511135175,15.00185307387221,FALSE,FALSE,FALSE,outside_95%
Enicurus velatus,enicurus velatus,enicurus_velatus,2.646399882407558,-0.7022251630400518,15.007145488421699,FALSE,FALSE,FALSE,outside_95%
Myophonus melanurus,myophonus melanurus,myophonus_melanurus,2.538668031545642,-1.0131500783324545,15.008994566528004,FALSE,FALSE,FALSE,outside_95%
Tyranneutes virescens,tyranneutes virescens,tyranneutes_virescens,2.705600883090113,-0.4492358803531486,15.019349659247188,FALSE,FALSE,FALSE,outside_95%
Epinecrophylla gutturalis,epinecrophylla gutturalis,epinecrophylla_gutturalis,2.7089549128394745,-0.4301023134121029,15.019632370141919,FALSE,FALSE,FALSE,outside_95%
Aerodramus brevirostris,aerodramus brevirostris,aerodramus_brevirostris,-2.5050556164092033,1.4943788729936485,15.029121939869537,FALSE,FALSE,FALSE,outside_95%
Eclectus roratus,eclectus roratus,eclectus_roratus,2.6493038984517057,-0.7012357893778708,15.032612815250602,FALSE,FALSE,FALSE,outside_95%
Certhiaxis mustelinus,certhiaxis mustelinus,certhiaxis_mustelinus,2.6479104848634734,-0.7069445579736029,15.034692987127976,FALSE,FALSE,FALSE,outside_95%
Cacomantis aeruginosus,cacomantis aeruginosus,cacomantis_aeruginosus,2.6474504355215736,-0.7095948819859847,15.037515070213079,FALSE,FALSE,FALSE,outside_95%
Urosphena whiteheadi,urosphena whiteheadi,urosphena_whiteheadi,2.642028265007242,-0.7298804344717624,15.041611118532051,FALSE,FALSE,FALSE,outside_95%
Aeronautes saxatalis,aeronautes saxatalis,aeronautes_saxatalis,-3.4029411425610836,-0.5827054129903559,15.057538205303715,FALSE,FALSE,FALSE,outside_95%
Psilopogon monticola,psilopogon monticola,psilopogon_monticola,2.6271092102773457,-0.786326151389573,15.063332721221206,FALSE,FALSE,FALSE,outside_95%
Rhegmatorhina hoffmannsi,rhegmatorhina hoffmannsi,rhegmatorhina_hoffmannsi,2.6080132703329886,-0.8449473027351884,15.064765400734093,FALSE,FALSE,FALSE,outside_95%
Zosterops anomalus,zosterops anomalus,zosterops_anomalus,2.7275886749204554,0.3293067097234607,15.076383314211228,FALSE,FALSE,FALSE,outside_95%
Micrastur mirandollei,micrastur mirandollei,micrastur_mirandollei,2.707531399100724,-0.4707551607751578,15.076660004858063,FALSE,FALSE,FALSE,outside_95%
Heterophasia capistrata,heterophasia capistrata,heterophasia_capistrata,-1.4532310677967037,2.206769802087726,15.078513794300672,FALSE,FALSE,FALSE,outside_95%
Ramphiculus occipitalis,ramphiculus occipitalis,ramphiculus_occipitalis,2.736954895623075,0.25616507811775757,15.079425544896038,FALSE,FALSE,FALSE,outside_95%
Pomatorhinus schisticeps,pomatorhinus schisticeps,pomatorhinus_schisticeps,0.6181893637380133,2.4392363236212637,15.08395036610374,FALSE,FALSE,FALSE,outside_95%
Macropygia macassariensis,macropygia macassariensis,macropygia_macassariensis,2.509463567947237,1.0463707565095854,15.088384130618143,FALSE,FALSE,FALSE,outside_95%
Pterorhinus woodi,pterorhinus woodi,pterorhinus_woodi,-0.4649201416531567,2.4791875431700188,15.089367896386715,FALSE,FALSE,FALSE,outside_95%
Hypsipetes moheliensis,hypsipetes moheliensis,hypsipetes_moheliensis,2.017881114531511,1.720335413760886,15.092931571748956,FALSE,FALSE,FALSE,outside_95%
Myiarchus panamensis,myiarchus panamensis,myiarchus_panamensis,2.7316955360557174,-0.3338414241083285,15.100667802934236,FALSE,FALSE,FALSE,outside_95%
Sitta oenochlamys,sitta oenochlamys,sitta_oenochlamys,2.741846564653947,0.230198994685923,15.100958229886526,FALSE,FALSE,FALSE,outside_95%
Parmoptila rubrifrons,parmoptila rubrifrons,parmoptila_rubrifrons,2.660911474250395,-0.6847421771413589,15.101038728957104,FALSE,FALSE,FALSE,outside_95%
Myiagra galeata,myiagra galeata,myiagra_galeata,2.6482356280956725,-0.7320002190770982,15.107826211542998,FALSE,FALSE,FALSE,outside_95%
Turdus fumigatus,turdus fumigatus,turdus_fumigatus,2.6297611713997533,-0.7942720585878353,15.113333955417932,FALSE,FALSE,FALSE,outside_95%
Circus cinereus,circus cinereus,circus_cinereus,-3.407272679798595,-0.6284922828773428,15.114621149213734,FALSE,FALSE,FALSE,outside_95%
Dicaeum trigonostigma,dicaeum trigonostigma,dicaeum_trigonostigma,2.7534960557591432,0.07482447484844759,15.116251798163484,FALSE,FALSE,FALSE,outside_95%
Melanocichla lugubris,melanocichla lugubris,melanocichla_lugubris,2.694064322827664,-0.5574304253606778,15.11763782724173,FALSE,FALSE,FALSE,outside_95%
Chrysomus icterocephalus,chrysomus icterocephalus,chrysomus_icterocephalus,2.539032722459401,-1.0399139247481521,15.118801776577797,FALSE,FALSE,FALSE,outside_95%
Zosterops atricapilla,zosterops atricapilla,zosterops_atricapilla,2.587739768316396,-0.9188786593228293,15.12306648963424,FALSE,FALSE,FALSE,outside_95%
Henicorhina negreti,henicorhina negreti,henicorhina_negreti,2.4609790112349406,-1.2093945037670129,15.12518985552922,FALSE,FALSE,FALSE,outside_95%
Nonnula frontalis,nonnula frontalis,nonnula_frontalis,2.696791513048293,-0.5502082643591617,15.128824771502122,FALSE,FALSE,FALSE,outside_95%
Mionectes macconnelli,mionectes macconnelli,mionectes_macconnelli,2.672535167674744,-0.6543029603070185,15.135160964709211,FALSE,FALSE,FALSE,outside_95%
Trochalopteron variegatum,trochalopteron variegatum,trochalopteron_variegatum,-2.7860238844155703,1.196582913216389,15.138823423968464,FALSE,FALSE,FALSE,outside_95%
Xanthotis polygrammus,xanthotis polygrammus,xanthotis_polygrammus,2.7566551947145594,-0.05704053549151671,15.139395157785493,FALSE,FALSE,FALSE,outside_95%
Aviceda jerdoni,aviceda jerdoni,aviceda_jerdoni,2.75020434519518,0.18672503889232805,15.144989146065157,FALSE,FALSE,FALSE,outside_95%
Liocichla omeiensis,liocichla omeiensis,liocichla_omeiensis,-2.899408974261553,1.045120380637507,15.14730255819703,FALSE,FALSE,FALSE,outside_95%
Ixos sumatranus,ixos sumatranus,ixos_sumatranus,2.5541660506153456,-1.0140799559420575,15.159497410214913,FALSE,FALSE,FALSE,outside_95%
Theristicus branickii,theristicus branickii,theristicus_branickii,-3.2133097585355617,0.4728560546048545,15.15955511883139,FALSE,FALSE,FALSE,outside_95%
Arborophila rubrirostris,arborophila rubrirostris,arborophila_rubrirostris,2.554093722249374,-1.0178474522282182,15.173643469098026,FALSE,FALSE,FALSE,outside_95%
Casuarius bennetti,casuarius bennetti,casuarius_bennetti,2.752710214451148,-0.2073419922544604,15.175669398618131,FALSE,FALSE,FALSE,outside_95%
Hylocharis sapphirina,hylocharis sapphirina,hylocharis_sapphirina,2.6697671445463262,-0.6807096539815928,15.176657015318646,FALSE,FALSE,FALSE,outside_95%
Vanellus resplendens,vanellus resplendens,vanellus_resplendens,-3.2884654257178587,0.27218351140642877,15.177738546331575,FALSE,FALSE,FALSE,outside_95%
Certhia brachydactyla,certhia brachydactyla,certhia_brachydactyla,-3.4004757585036987,-0.8037782535302044,15.181976464690365,FALSE,FALSE,FALSE,outside_95%
Leptasthenura fuliginiceps,leptasthenura fuliginiceps,leptasthenura_fuliginiceps,-3.3743608767388547,-0.06354153627187913,15.188288024413712,FALSE,FALSE,FALSE,outside_95%
Malacocincla abbotti,malacocincla abbotti,malacocincla_abbotti,2.7332280007746266,0.37011437140527437,15.188490596166766,FALSE,FALSE,FALSE,outside_95%
Chalcites megarhynchus,chalcites megarhynchus,chalcites_megarhynchus,2.7454637328048572,-0.30023615002897835,15.195176649619201,FALSE,FALSE,FALSE,outside_95%
Peucaea cassinii,peucaea cassinii,peucaea_cassinii,-3.418142960823564,-0.526772446948057,15.199869416526036,FALSE,FALSE,FALSE,outside_95%
Loriculus philippensis,loriculus philippensis,loriculus_philippensis,2.750135771636801,0.24955977619505443,15.200289385823348,FALSE,FALSE,FALSE,outside_95%
Lepidothrix nattereri,lepidothrix nattereri,lepidothrix_nattereri,2.62807350781098,-0.827912751006226,15.202970498181829,FALSE,FALSE,FALSE,outside_95%
Goura victoria,goura victoria,goura_victoria,2.760286481697606,-0.1453803791290886,15.208590568998309,FALSE,FALSE,FALSE,outside_95%
Phoenicircus nigricollis,phoenicircus nigricollis,phoenicircus_nigricollis,2.720835374852323,-0.4716566579608426,15.209132127148752,FALSE,FALSE,FALSE,outside_95%
Cyanicterus cyanicterus,cyanicterus cyanicterus,cyanicterus_cyanicterus,2.7425691644914894,-0.33621386894799615,15.210978747451204,FALSE,FALSE,FALSE,outside_95%
Aplonis metallica,aplonis metallica,aplonis_metallica,2.764677923132423,0.0329621823390717,15.21596083475227,FALSE,FALSE,FALSE,outside_95%
Thinocorus orbignyianus,thinocorus orbignyianus,thinocorus_orbignyianus,-3.362773474587931,0.009865432493482956,15.218104593212068,FALSE,FALSE,FALSE,outside_95%
Ninox spilonotus,ninox spilonotus,ninox_spilonotus,2.748380099211506,0.291875959153123,15.22978713439129,FALSE,FALSE,FALSE,outside_95%
Chlamydochaera jefferyi,chlamydochaera jefferyi,chlamydochaera_jefferyi,2.666045206972517,-0.7160009045108424,15.236172750778898,FALSE,FALSE,FALSE,outside_95%
Pachyramphus surinamus,pachyramphus surinamus,pachyramphus_surinamus,2.740450307667772,-0.3726770666502988,15.240240035050851,FALSE,FALSE,FALSE,outside_95%
Pteruthius xanthochlorus,pteruthius xanthochlorus,pteruthius_xanthochlorus,-2.540867312021097,1.4873895604928629,15.248730132415202,FALSE,FALSE,FALSE,outside_95%
Ardea sumatrana,ardea sumatrana,ardea_sumatrana,2.7582769225106705,0.2251205223869848,15.255870674127753,FALSE,FALSE,FALSE,outside_95%
Hypsipetes borbonicus,hypsipetes borbonicus,hypsipetes_borbonicus,1.8690369474178112,1.8758088611322121,15.264493535243584,FALSE,FALSE,FALSE,outside_95%
Bucco capensis,bucco capensis,bucco_capensis,2.7192103885081376,-0.5103555119981797,15.26706659972291,FALSE,FALSE,FALSE,outside_95%
Agelasticus xanthophthalmus,agelasticus xanthophthalmus,agelasticus_xanthophthalmus,2.5268423210079143,1.0529512551130866,15.26758922348456,FALSE,FALSE,FALSE,outside_95%
Melanerpes carolinus,melanerpes carolinus,melanerpes_carolinus,-3.42396782147495,-0.6227557721489106,15.275849906292954,FALSE,FALSE,FALSE,outside_95%
Cyanocorax cayanus,cyanocorax cayanus,cyanocorax_cayanus,2.730694506740596,-0.45695913638739444,15.279864058410766,FALSE,FALSE,FALSE,outside_95%
Lepidocolaptes albolineatus,lepidocolaptes albolineatus,lepidocolaptes_albolineatus,2.7255202689966516,-0.48797491463969705,15.285826580094222,FALSE,FALSE,FALSE,outside_95%
Scytalopus argentifrons,scytalopus argentifrons,scytalopus_argentifrons,2.760564260902897,-0.24585364477204621,15.287022532114449,FALSE,FALSE,FALSE,outside_95%
Poecilotriccus senex,poecilotriccus senex,poecilotriccus_senex,2.51218821160631,-1.139918352762157,15.287650805394787,FALSE,FALSE,FALSE,outside_95%
Fulvetta danisi,fulvetta danisi,fulvetta_danisi,-0.007934936025014322,2.5239362668712553,15.29073305570236,FALSE,FALSE,FALSE,outside_95%
Spinus barbatus,spinus barbatus,spinus_barbatus,-3.393260326951617,-0.937712738015193,15.296729090761584,FALSE,FALSE,FALSE,outside_95%
Psilopogon cyanotis,psilopogon cyanotis,psilopogon_cyanotis,0.8786323811082536,2.395118754649321,15.297052749934153,FALSE,FALSE,FALSE,outside_95%
Amazona festiva,amazona festiva,amazona_festiva,2.71925607166246,-0.5276556331160899,15.30249438876481,FALSE,FALSE,FALSE,outside_95%
Sarcophanops steerii,sarcophanops steerii,sarcophanops_steerii,2.6658309470475916,-0.7414358339153587,15.30620199185518,FALSE,FALSE,FALSE,outside_95%
Arborophila rolli,arborophila rolli,arborophila_rolli,2.5658724459891564,-1.0287646883696633,15.329126949123703,FALSE,FALSE,FALSE,outside_95%
Batrachostomus septimus,batrachostomus septimus,batrachostomus_septimus,2.7661145956156603,0.23042872859729638,15.337231334231827,FALSE,FALSE,FALSE,outside_95%
Calyptomena whiteheadi,calyptomena whiteheadi,calyptomena_whiteheadi,2.6680502350293716,-0.7457827258955069,15.340473730612237,FALSE,FALSE,FALSE,outside_95%
Iodopleura isabellae,iodopleura isabellae,iodopleura_isabellae,2.7059700365130688,-0.6058657000701199,15.344252738533335,FALSE,FALSE,FALSE,outside_95%
Podargus ocellatus,podargus ocellatus,podargus_ocellatus,2.778153383167046,-0.02124733473500024,15.346529630592782,FALSE,FALSE,FALSE,outside_95%
Sublegatus obscurior,sublegatus obscurior,sublegatus_obscurior,2.725475582198905,-0.5198894868236413,15.348068684358317,FALSE,FALSE,FALSE,outside_95%
Troglodytes rufulus,troglodytes rufulus,troglodytes_rufulus,2.664716665029195,-0.7607803599736738,15.351880771399768,FALSE,FALSE,FALSE,outside_95%
Carpodacus sipahi,carpodacus sipahi,carpodacus_sipahi,-1.2882394195471454,2.300173105526739,15.352613062241954,FALSE,FALSE,FALSE,outside_95%
Coccycua pumila,coccycua pumila,coccycua_pumila,2.546609240091792,-1.0802928536586236,15.35651688062356,FALSE,FALSE,FALSE,outside_95%
Jacamerops aureus,jacamerops aureus,jacamerops_aureus,2.730679245481929,-0.49886776751322615,15.3577752177828,FALSE,FALSE,FALSE,outside_95%
Merops americanus,merops americanus,merops_americanus,2.7595387394092046,0.3127525449650742,15.363595428033825,FALSE,FALSE,FALSE,outside_95%
Rhipidura nigritorquis,rhipidura nigritorquis,rhipidura_nigritorquis,2.755455715606071,0.34470416468982146,15.366358427990388,FALSE,FALSE,FALSE,outside_95%
Haematopus leucopodus,haematopus leucopodus,haematopus_leucopodus,-3.425872654642745,-0.7408198150205133,15.36751478473968,FALSE,FALSE,FALSE,outside_95%
