x,y,confidence_level,confidence_label,ellipse_area,extant_convex_hull_area,ellipse_area_to_extant_hull_area_ratio,ellipse_area_relative_to_extant_space,covariance_condition_number,covariance_used_nearPD
-0.4571720356061819,-1.104360462952922,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.43772072167368686,-1.1049844661404342,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.4182206946447294,-1.105237708829213,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.3986805651822968,-1.1051200791944158,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.37910896165748276,-1.104631629177978,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.35951452633944075,-1.103772574465677,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.3399059115792016,-1.1025432943918894,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.32029177598903796,-1.1009443317720908,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.30068078061906617,-1.0989763926631615,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.2810815851327696,-1.0966403460516119,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.2615028439831353,-1.0939372234698634,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.24195320259109043,-1.090868218540752,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.22244129352792918,-1.0874346864504587,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.2029757327034113,-1.0836381433500963,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.18356511556121857,-1.0794802656862215,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.1642180132834501,-1.0749628894605607,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.14494296900582845,-1.0700880094192866,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.12574849404529231,-1.0648577781721915,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.1066430641416373,-1.0592745052421575,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.0876351157148692,-1.0533406560453344,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.06873304213991777,-1.0470588508024834,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.049945190040358745,-1.0404318633819596,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.031279855602779294,-1.0334626200748502,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
-0.012745280913416757,-1.0261541983028077,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.005650349681315836,-1.0185098252591462,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.02389891318880566,-1.0105328764838037,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.04199235155712627,-1.0022268743727996,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.05992267523324507,-0.993595486622842,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.0776819666909857,-0.9846425246117784,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.09526238392718528,-0.9753719417155962,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.11265616392450112,-0.9657878315627249,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.1298556260793412,-0.9558944262264044,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.14685317559340239,-0.9456960943559206,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.1636413068273203,-0.9351973392475326,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.18021260661494692,-0.9244027968559441,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.19655975753679716,-0.9133172337471966,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.21267554115121495,-0.9019455449938878,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.22855284118183433,-0.8902927520136448,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.24418464665992573,-0.8783640003518082,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.2595640550202433,-0.8661645574093038,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.2746842751490031,-0.8536998101167068,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.2895386303826482,-0.84097526255552435,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.3041205614560741,-0.8279965335277492,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.3184236293990171,-0.8147693540747538,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
