species_original,species_clean,tree_label,PC1_thermal,PC2_precipitation,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
Pteroglossus azara,pteroglossus azara,pteroglossus_azara,2.5972024344541227,-0.3032988968748342,-2.5972024344541227,-0.3563091498361362,-0.18796022076523325,-0.3032988968748342,0.19363205635882502,-0.008199419813486965,0.07762780200114087,-1.0646398896113803e-4,-0.009479179101485638,-0.0036460566073063115,-1.8607477255146335e-6,-2.0066868083479236e-16
Pteroglossus aracari,pteroglossus aracari,pteroglossus_aracari,2.4452050138299133,-0.7870081542686617,-2.4452050138299133,-0.0238269347672404,-0.6158970787607919,-0.7870081542686617,-0.3436402111273208,-0.09856748579449612,-0.12963994359762174,-0.02999639157066427,-0.02435760596668839,3.3957379224017697e-4,-7.123872299438159e-6,-7.414897760501108e-16
Pteroglossus beauharnaisii,pteroglossus beauharnaisii,pteroglossus_beauharnaisii,1.7905715058162384,0.3908530364294606,-1.7905715058162384,0.6422243472327912,0.13064430910348157,0.3908530364294606,0.26992365652279665,0.011325294114649167,0.13484457886982296,-0.03656802158956883,-0.016885292231340696,0.004774797458964118,2.6747575189112858e-5,4.82372679548148e-16
Pteroglossus bitorquatus,pteroglossus bitorquatus,pteroglossus_bitorquatus,3.1785046999808224,-1.411183795531069,-3.1785046999808224,-0.500711658133038,-0.9160931267931757,-1.411183795531069,-0.6668190927536951,-0.19519468957743877,-0.2650804055901373,0.015269106112149013,-0.03762520898521635,-0.003006320942312967,-3.193638212888556e-5,-1.4650732424436035e-15
Pteroglossus erythropygius,pteroglossus erythropygius,pteroglossus_erythropygius,0.9559455367423825,1.1774017703000326,-0.9559455367423825,1.0477039032982316,0.8322969016752907,1.1774017703000326,-0.10361435839029524,0.04249481695525369,-0.18266693356364136,-0.007190138699954538,-0.065633669726533,0.024057239607447833,3.9120674443666386e-5,6.807638018013019e-16
Pteroglossus frantzii,pteroglossus frantzii,pteroglossus_frantzii,4.661402859435668,-0.8543865882888626,-4.661402859435668,-2.7368570877052574,-1.4981442765539554,-0.8543865882888626,-0.7242655522021343,-0.11687341222492993,-0.2902821999072505,0.016271606860705116,0.007022029175668629,-0.011288833360169472,-4.914986394080576e-5,-2.052289289325792e-15
Pteroglossus torquatus,pteroglossus torquatus,pteroglossus_torquatus,1.6706345283002142,0.356905543998744,-1.6706345283002142,0.5688804075960268,-0.09186288525371124,0.356905543998744,0.04554486630650245,0.0410101338082937,-0.013926465441315797,-0.03906415480823131,0.0011869513172382427,-0.002612349614073599,1.758447920018127e-5,2.8872470963125686e-16
Pteroglossus inscriptus,pteroglossus inscriptus,pteroglossus_inscriptus,2.4720834312288997,-0.8455031042481806,-2.4720834312288997,0.10262479548615774,-0.6898290034570732,-0.8455031042481806,-0.4015973809632485,-0.15147764841860972,-0.06679240433901983,-0.020776178059391682,-0.03915254955320079,0.0038571936236505176,-1.6929924475253e-5,-8.018509428110203e-16
Pteroglossus viridis,pteroglossus viridis,pteroglossus_viridis,2.8409296826491017,-0.5841165019809154,-2.8409296826491017,-0.2720135120856563,-0.6541622610222575,-0.5841165019809154,-0.26110748359224073,-0.02732138558592333,-0.09558971762690358,-0.04235008526561413,-0.016433395207135267,-0.0017674818144576825,8.103056937757457e-6,-5.624995780357851e-16
Pteroglossus bailloni,pteroglossus bailloni,pteroglossus_bailloni,-0.3629250179961398,-0.030205764427276384,0.3629250179961398,0.34751745180194527,0.2646686846224879,-0.030205764427276384,0.21858291918429176,-0.0579173205514742,0.07429296731242355,0.0510699878592712,0.012891907085147359,0.00948133913370536,2.0013535510820823e-5,1.2947416737017145e-17
Ramphastos brevis,ramphastos brevis,ramphastos_brevis,4.856097929866684,-0.1422876464890588,-4.856097929866684,-2.7853817970744994,-1.2398035177490039,-0.1422876464890588,0.5049549001810759,0.10046612777959543,0.29301383008062215,-0.00454686973872153,0.014078082953563073,0.01613452961162879,4.253409919323588e-5,-5.011533803546236e-16
Ramphastos vitellinus,ramphastos vitellinus,ramphastos_vitellinus,2.815653070814939,-0.5946495542502617,-2.815653070814939,-0.3364286273113883,-0.5896160389081048,-0.5946495542502617,-0.2433060950715331,-0.03213806557385167,-0.09122625765730082,-0.03481881737375878,-0.013160700962834762,-0.002608647685967874,-5.000084006961581e-6,-5.478907983530498e-16
Ramphastos dicolorus,ramphastos dicolorus,ramphastos_dicolorus,-0.37001269703983153,0.07816763212893187,0.37001269703983153,0.49879710083870704,0.17195215388466942,0.07816763212893187,0.19822281061662012,-0.022412139370591187,0.09026238039043852,0.05464513402883115,0.004543531654822567,0.007007192503323239,2.0727070365752223e-5,9.538409044271331e-17
Ramphastos sulfuratus,ramphastos sulfuratus,ramphastos_sulfuratus,1.6939838691066211,0.1853711762891396,-1.6939838691066211,0.5575396264734943,-0.179660226547564,0.1853711762891396,0.01858534386551205,0.032289589550444094,-0.07118830295110763,-0.02309264443579523,0.0022353964949724963,-0.006873513228204107,1.365851106038576e-5,1.14161444652789e-16
Ramphastos ambiguus,ramphastos ambiguus,ramphastos_ambiguus,2.159153594363677,-0.05782657093945911,-2.159153594363677,-0.6617253576030778,0.12095013670276808,-0.05782657093945911,0.11501094790646627,0.01749662149751057,0.10807921555043729,-0.011832944541726013,5.853246612520934e-4,0.0037196389823257662,2.1479028072766123e-5,-8.651087797416769e-17
Ramphastos tucanus,ramphastos tucanus,ramphastos_tucanus,2.9132066607878646,-0.8156092880415455,-2.9132066607878646,-0.34386597659844176,-0.7222537873668782,-0.8156092880415455,-0.38243792598914234,-0.07666764267993184,-0.14336271656873256,-0.02713649389578447,-0.02217503858939923,-0.0034087648059846483,-9.342037443986654e-6,-9.021090974221177e-16
Ramphastos toco,ramphastos toco,ramphastos_toco,0.5862864146157516,0.013674516904072119,-0.5862864146157516,1.0343652357786146,-0.1287399130897443,0.013674516904072119,0.016975794309772634,-0.07419137957193095,0.05262248187870452,0.004116660389812198,-0.018920721624007125,0.004703723771174449,5.957238934959192e-6,9.211724579487621e-17
Semnornis frantzii,semnornis frantzii,semnornis_frantzii,2.791096972193374,-0.3276980314096984,-2.791096972193374,-2.9663464246304043,0.036140882712700655,-0.3276980314096984,0.01985128890534684,0.067704903439355,0.14438478652206885,-0.036214495466692205,0.0065340125430567815,-2.000269078576984e-4,5.290513535934926e-6,-6.438178515825463e-16
Semnornis ramphastinus,semnornis ramphastinus,semnornis_ramphastinus,2.216287615912686,-0.6712668945075382,-2.216287615912686,-2.1477992894095794,0.4412442993212666,-0.6712668945075382,-0.036557793269768796,-0.010310428726956061,0.1121654382648652,0.019966742224509736,-0.0011976020460711073,0.002658102079733313,1.6944306705280225e-5,-8.700260340758808e-16
Capito auratus,capito auratus,capito_auratus,2.490260684552685,-0.19917997454987638,-2.490260684552685,-0.2767412608763401,-0.14328806606084754,-0.19917997454987638,0.20509236450807114,-6.038063963178667e-4,0.09164489523608221,-0.004285221629241758,-0.009483583404625004,-0.002889932315107041,3.173119570640581e-6,-1.4404779969488302e-16
Capito brunneipectus,capito brunneipectus,capito_brunneipectus,2.866066205162109,-1.356753765711197,-2.866066205162109,-0.005868448600198827,-0.5557390067971743,-1.356753765711197,-0.2247505444731808,-0.13956201988699937,-0.14652869073475253,0.01598055125712915,-0.012571855900411377,0.008349271256242005,-4.414541871418385e-5,-1.0827902872462516e-15
Capito niger,capito niger,capito_niger,2.693248911623519,-0.42787089515976345,-2.693248911623519,-0.0355581888538067,-0.5615546769096792,-0.42787089515976345,-0.18423305291792122,-9.436166171813186e-4,-0.08962518640671692,-0.06461437576527736,-0.010600788927278835,9.837928441599416e-4,1.3812129600535703e-5,-2.751164426252863e-16
Capito maculicoronatus,capito maculicoronatus,capito_maculicoronatus,4.444937575363426,-0.8355604067961873,-4.444937575363426,-2.298087939222596,-0.9318212576644059,-0.8355604067961873,0.31580933225027047,-0.008636741711094159,0.1457221025745554,0.0299677320566593,0.010853754462689312,0.010001826214346057,5.3900697255233194e-5,-1.0741599096423834e-15
Capito squamatus,capito squamatus,capito_squamatus,2.0017229718192113,1.0818794760291148,-2.0017229718192113,0.011148922769879121,0.36302320672797694,1.0818794760291148,0.09385145202853443,0.09385546295635121,-0.04177344639774156,-0.024739679248752703,-0.06180442434693286,0.0205577623051329,2.7842930772059777e-5,5.930115927127099e-16
Capito hypoleucus,capito hypoleucus,capito_hypoleucus,2.0549591261319966,0.37233509305738716,-2.0549591261319966,-0.2956049088798012,0.05842616033661692,0.37233509305738716,0.3639525931873728,0.061661417983912954,0.2826395192309762,-0.10972269673422307,0.027471920785298653,0.01067240338105611,-7.83512872047676e-5,6.868259276366569e-16
Capito fitzpatricki,capito fitzpatricki,capito_fitzpatricki,0.6855813917764118,0.7615171242530252,-0.6855813917764118,-0.37541494730263253,0.9349726014061498,0.7615171242530252,0.13396897531364807,0.11100562994946563,0.20229167836182868,-0.015194721109357524,-0.02646020628584008,-0.0040218287166854634,2.473964415860064e-4,5.68934425875329e-16
Capito wallacei,capito wallacei,capito_wallacei,1.1038527014528672,0.4123387816781888,-1.1038527014528672,-0.5948537049380972,0.9223375425135004,0.4123387816781888,0.37950445674934113,0.07476111053686282,0.2382786146192877,-0.017735141084142265,0.07611570197627332,0.00379706442265476,-6.232921305540778e-4,4.587194702631217e-16
Capito aurovirens,capito aurovirens,capito_aurovirens,2.845302821300781,-0.4451184589840816,-2.845302821300781,-0.5886590255494712,-0.19539728988738597,-0.4451184589840816,0.3729265059812863,0.009099201873646514,0.12882091773493817,-0.0016496586397518151,-0.0011793926211926121,-0.00338516460554506,6.76038175400443e-6,-1.988085133126621e-16
Capito dayi,capito dayi,capito_dayi,2.68761223255838,-0.9122394809490652,-2.68761223255838,-0.326885852183158,-0.8214054363251675,-0.9122394809490652,-0.43881430989095727,-0.15927659617471152,0.01728083028990867,-0.03090878419104872,-0.0520356416045651,0.0052331657567421955,-4.786899034019934e-6,-9.214090458850768e-16
Capito quinticolor,capito quinticolor,capito_quinticolor,6.325465735133331,-0.13136619952579634,-6.325465735133331,-4.112336647841988,-2.102999962281175,-0.13136619952579634,0.7503522551731696,0.16278740551590076,0.47278819762996155,-0.02454663932702791,0.05973647287373478,0.01470149653751528,5.890318442760497e-5,-6.155947798491233e-16
Eubucco bourcierii,eubucco bourcierii,eubucco_bourcierii,2.312808550044054,-0.37082647157716553,-2.312808550044054,-1.6671632019103229,0.15301870237407075,-0.37082647157716553,0.07201296765897396,0.02854264121427728,0.15875475176238088,2.689027160984384e-4,-0.0014146156454983017,5.609379278387553e-4,9.396625792426262e-6,-4.0952116340533063e-16
Eubucco versicolor,eubucco versicolor,eubucco_versicolor,0.17771255650379636,0.8718923021945847,-0.17771255650379636,-0.21842689336624618,0.9742407085255725,0.8718923021945847,0.1133442820080075,0.03568312566443649,0.07666316832349022,0.04467807973503895,-0.012900457866142263,6.831756362888798e-4,2.272626683943788e-5,3.87108627081727e-16
Eubucco richardsoni,eubucco richardsoni,eubucco_richardsoni,3.233758952145737,-1.0537767993661284,-3.233758952145737,-1.2575929340191578,-0.5470900905549164,-1.0537767993661284,0.1587666526719261,-0.028413197586166117,0.10222293409631414,0.03639341685774371,-0.0048518373357729445,-0.0070204311206530446,2.4484654847332164e-5,-9.549380759323013e-16
Eubucco tucinkae,eubucco tucinkae,eubucco_tucinkae,1.3447600066718828,0.9424306358977382,-1.3447600066718828,0.8106139485480652,0.22549350158106632,0.9424306358977382,0.32261403973482417,0.05065208494746733,0.18708774063317232,-0.023973840770675547,-0.021395072298149544,0.0021979448858432016,1.9028017093467454e-5,7.900492452585132e-16
Psilopogon faber,psilopogon faber,psilopogon_faber,-1.6557767810598782,1.3627886046982143,1.6557767810598782,-0.8419046637076206,-0.7955308728605832,1.3627886046982143,0.2026360239898553,-0.17025826197315025,-0.09056228231153186,0.10432216077966111,-0.022900229566505944,0.010525707567948296,-2.3790683428543054e-5,1.2174599838242406e-16
Psilopogon nuchalis,psilopogon nuchalis,psilopogon_nuchalis,0.1872234389507902,1.6940819367138171,-0.1872234389507902,-1.8751357656226055,-0.5528690764073051,1.6940819367138171,0.12034140964979757,0.12309168677849393,-0.08568879244019471,-0.030661325985369137,0.033015173197298485,0.004862424442329517,2.899761171658006e-5,5.418947856368569e-16
Psilopogon incognitus,psilopogon incognitus,psilopogon_incognitus,0.6289936431942699,1.9814826720554148,-0.6289936431942699,0.26824734868938893,-0.3534638909193654,1.9814826720554148,0.005749422572651905,0.036011933361316306,-0.06220113081906167,0.03713409835266837,-0.03335663040118532,-0.007444273961730936,2.2674742929194984e-5,6.577204604838059e-16
Psilopogon chersonesus,psilopogon chersonesus,psilopogon_chersonesus,2.186918737587944,0.7835285716485884,-2.186918737587944,-1.3946529872558364,0.028931842582115386,0.7835285716485884,-0.24420225667057,0.06017612146421593,-0.05651619488140966,-0.04753858090704685,0.0978495501043192,-0.0026405961669963606,2.999277361416851e-5,-6.770773042193522e-17
Psilopogon oorti,psilopogon oorti,psilopogon_oorti,2.67946527476445,-0.9634773887381589,-2.67946527476445,-2.1853173805651682,0.07433244194033499,-0.9634773887381589,0.012501403984048864,-0.030978129061170846,0.10117815664539612,0.03094934701359634,0.010673282010810867,0.006317358503556141,1.1497056682444744e-5,-1.0805186210517434e-15
Psilopogon annamensis,psilopogon annamensis,psilopogon_annamensis,0.643377894192864,1.8660395848329316,-0.643377894192864,0.0682402148325145,-0.23950208134336856,1.8660395848329316,-0.036582590609842994,0.04265485803938938,-0.12471148293031005,0.038218866707841,-0.022113376335593144,-0.01164355032339579,1.573286805800471e-5,5.803397785424511e-16
Psilopogon asiaticus,psilopogon asiaticus,psilopogon_asiaticus,-0.23387540868539414,2.0795574128490952,0.23387540868539414,-0.15964064500498623,-0.8245968626944383,2.0795574128490952,-0.05612982616613535,0.03515452594408788,0.023079866350773946,0.09296918471416524,-0.021372360689722827,-0.0019427183248317075,6.14524805612899e-6,4.635058865330472e-16
Psilopogon chrysopogon,psilopogon chrysopogon,psilopogon_chrysopogon,3.374703322994406,-0.8990475781659879,-3.374703322994406,-0.8646729029197153,-0.5675639073886379,-0.8990475781659879,0.17932865532969777,-0.06298866175676553,0.08621987256024848,0.024662239151759344,0.011406201682063568,0.008663471441024443,1.8884569629634705e-5,-6.983043200832813e-16
Psilopogon corvinus,psilopogon corvinus,psilopogon_corvinus,2.5777151291037796,0.6986205213642493,-2.5777151291037796,-2.101741871127422,0.14186961465998058,0.6986205213642493,0.2144003951880425,0.1486604050992829,0.23501263455872268,-0.027193272085104723,-0.0022227200169759233,0.011700943929243604,4.1082076635037716e-5,2.0569972784285112e-16
Psilopogon monticola,psilopogon monticola,psilopogon_monticola,2.6271092102773457,-0.786326151389573,-2.6271092102773457,-1.5230847804201717,0.051492857365264474,-0.786326151389573,0.425533608627667,0.0035903357201842005,0.3105923978681977,0.0016222863555933487,0.009778014866099222,0.013659462249091783,1.7920470961980038e-5,-3.6326827012240326e-16
Psilopogon auricularis,psilopogon auricularis,psilopogon_auricularis,0.9219091456049606,1.8494290053398592,-0.9219091456049606,-0.20214445976767756,0.06545272717383631,1.8494290053398592,0.059054476320164,0.1296433564888724,0.01128389805458215,-0.03662583618585663,-0.0023118088978686152,-0.01679594169204448,1.4927116628959084e-5,8.763975292227494e-16
Psilopogon franklinii,psilopogon franklinii,psilopogon_franklinii,-0.29775041969647187,2.0975635452897476,0.29775041969647187,-0.47838065748312053,-0.4766106167253536,2.0975635452897476,-0.08645849816724828,0.04882979037741605,0.008767003698782184,0.09875955953524965,-0.016643464251212447,0.0020801873596459223,1.2815651259814267e-5,3.7740846911578236e-16
Psilopogon flavifrons,psilopogon flavifrons,psilopogon_flavifrons,2.0217339609661398,0.05838358247190608,-2.0217339609661398,0.5400242291362857,0.02153241147477691,0.05838358247190608,0.09091621659876362,0.006464052743218837,-0.06011202892693432,-0.0024757296511590003,0.03637907438876568,0.008275983955637277,3.86973159560549e-6,4.315163770374741e-18
Psilopogon viridis,psilopogon viridis,psilopogon_viridis,4.589113542008427,1.3969068966874785,-4.589113542008427,-2.3466070237434304,-2.9977601385185926,1.3969068966874785,-1.9738799764331028,-0.06761352658174723,-0.4482243226868256,-0.04562408938708109,0.26832477172342956,0.011819964880466216,4.5922653902747835e-6,-1.6567304867200644e-15
Psilopogon zeylanicus,psilopogon zeylanicus,psilopogon_zeylanicus,0.9713500175585033,1.3253746963770934,-0.9713500175585033,1.0041915942119413,-2.0383422584765207,1.3253746963770934,-0.6013261119045022,0.04164924883276872,0.02764904226274183,-0.06548051823297045,0.026104168647765068,-0.008184625367595105,6.869573271816686e-7,3.6272962251354213e-16
Psilopogon lineatus,psilopogon lineatus,psilopogon_lineatus,0.9739612902031259,2.248311009325124,-0.9739612902031259,0.16355178502562684,-0.9096551795348036,2.248311009325124,-0.06677468887277134,0.0908416061811107,0.060263644961164244,0.022334860501380588,-0.019925344956041452,-0.003390875381218877,2.182922406108537e-5,8.036909014186974e-16
Psilopogon faiostrictus,psilopogon faiostrictus,psilopogon_faiostrictus,0.7698881486483301,1.77089137258017,-0.7698881486483301,0.7234677258093312,-0.4137904804264914,1.77089137258017,0.05940807356303824,0.022438984994805837,-0.04324892315534056,0.013649252409149177,-0.029911554438479773,-0.0032527512470470234,2.8400870429271997e-5,7.165608303203446e-16
Psilopogon armillaris,psilopogon armillaris,psilopogon_armillaris,2.5884919305805387,0.7547849369123752,-2.5884919305805387,-1.5905825382163499,0.02175016990273619,0.7547849369123752,0.02033035836171168,0.10615046002977399,0.08789318777398453,-0.0296022274939551,0.005194527286645022,0.007144648565542609,4.607195902131906e-5,1.0011563986555875e-16
Psilopogon henricii,psilopogon henricii,psilopogon_henricii,3.3658840095410234,-0.9768509417424406,-3.3658840095410234,-0.904383730654339,-0.5631645098730989,-0.9768509417424406,0.17186518776352805,-0.06879121408109007,0.09618232141168175,0.02705176150690716,0.017311069155034137,0.008492369567057815,1.8219883753843655e-5,-8.104590912406536e-16
Psilopogon pulcherrimus,psilopogon pulcherrimus,psilopogon_pulcherrimus,2.3164337148853136,-0.5975285434508592,-2.3164337148853136,-1.750987475219808,0.277851184197948,-0.5975285434508592,0.3802032921293554,0.024871937747189512,0.2779444662621959,-0.013273857398884743,0.030619836044921953,0.0073268073420208945,2.076703516782844e-4,-3.209619251892624e-16
Psilopogon javensis,psilopogon javensis,psilopogon_javensis,3.074936361356286,0.44568980894281884,-3.074936361356286,-0.9376577640305429,-0.3202589692780288,0.44568980894281884,0.10986244947417706,0.050078143106744806,0.026168692769767184,-0.009408067498085208,0.012779437693416466,0.007611665827573122,3.7490156598156455e-5,-2.2639023593262413e-17
Psilopogon mystacophanos,psilopogon mystacophanos,psilopogon_mystacophanos,3.2828886331161558,-0.9101248810479773,-3.2828886331161558,-0.6727859701605098,-0.5129905798023315,-0.9101248810479773,0.14579778870545101,-0.0761406413545507,0.041890521263709464,0.025048821497376455,0.006634678406992278,0.006826240472465888,6.86985424086021e-6,-7.274427259500504e-16
Psilopogon rafflesii,psilopogon rafflesii,psilopogon_rafflesii,3.363327185414113,-0.9385796437661728,-3.363327185414113,-0.7136510843560363,-0.5587864106357877,-0.9385796437661728,0.15177095844879843,-0.07701505660758293,0.053229963196486846,0.025471192745622366,0.012587655256486308,0.007134369337406396,1.7149960026999366e-5,-8.283135593472414e-16
Psilopogon lagrandieri,psilopogon lagrandieri,psilopogon_lagrandieri,0.8115323515854838,1.835223620856796,-0.8115323515854838,0.2521631319921849,-0.3815723879258039,1.835223620856796,0.0016858301700323742,0.03727810453134065,-0.10859351395776028,0.0018133026799872559,-0.01941019270982717,-0.011534452779285496,2.334293702020067e-5,6.975538508201699e-16
Psilopogon virens,psilopogon virens,psilopogon_virens,-0.9391572705785803,1.6393788524153639,0.9391572705785803,-0.2954584457407347,-0.8670154810377456,1.6393788524153639,0.032396024166889,-0.01004206213035724,0.002910790617741881,0.08011530311580785,-0.01805833890644159,0.0069563785841022475,5.0263055349121075e-6,3.7302352031941437e-16
Psilopogon pyrolophus,psilopogon pyrolophus,psilopogon_pyrolophus,2.8398004093599134,-0.9186592636683247,-2.8398004093599134,-1.9002992207419664,-0.10370677760108413,-0.9186592636683247,-0.016203239999922042,-0.0414910176548154,0.06936855516482182,0.032941131962095783,0.008838688125337144,0.005783523458946517,-4.628292221986359e-6,-9.60384071278004e-16
Psilopogon cyanotis,psilopogon cyanotis,psilopogon_cyanotis,0.8786323811082536,2.395118754649321,-0.8786323811082536,0.20604757297578366,-0.825010186318618,2.395118754649321,-0.03372947118687077,0.0947988746160114,0.049187838742583735,0.02104716718613953,-0.026111008712156006,-0.0044662037213069996,2.1878023838980174e-5,8.660192126196961e-16
Psilopogon duvaucelii,psilopogon duvaucelii,psilopogon_duvaucelii,3.3211724760718315,-1.0679807693595682,-3.3211724760718315,-0.761534179353141,-0.5113891373995341,-1.0679807693595682,0.14107206454965973,-0.08670820993328286,0.04457226327518006,0.03268628861563617,0.008487121717327097,0.006513723966127059,2.74601007710706e-6,-9.341230565639666e-16
Psilopogon australis,psilopogon australis,psilopogon_australis,2.7975808447172903,0.6229855246422814,-2.7975808447172903,-0.7093011519616766,-0.15647179328391836,0.6229855246422814,0.16983694589271905,0.0720874193201472,0.052004446664312344,-0.021285211105427974,0.010301530628381383,0.00858939528108238,5.5901754555755855e-5,1.7501539909141673e-16
Psilopogon eximius,psilopogon eximius,psilopogon_eximius,2.896105396276033,-0.8095424004607451,-2.896105396276033,-1.4033153020294042,-0.1535441099286899,-0.8095424004607451,0.407955003736655,-0.0037641324644222983,0.2830014469699869,0.006591776455775648,0.012890187380134942,0.013327840406331308,3.7845075248807376e-5,-5.376362856662063e-16
Psilopogon malabaricus,psilopogon malabaricus,psilopogon_malabaricus,5.745812936633356,0.5488973323233893,-5.745812936633356,-3.46867072146989,-3.5315146806572444,0.5488973323233893,-2.37063140925899,-0.1803860627810348,-0.6193624553920303,0.02622117639175374,0.2284359468775749,0.01327995427775718,-1.9560332395990926e-5,-2.9026101984741533e-15
Psilopogon rubricapillus,psilopogon rubricapillus,psilopogon_rubricapillus,2.067021572442554,-0.2582684700772464,-2.067021572442554,1.009932080277925,-0.17254777539871363,-0.2582684700772464,-0.15703300879495885,-0.009358374056246965,-0.26132447164665706,0.03506772511507708,-0.017614140762007173,1.6005781075743893e-4,-5.359361144591541e-6,-3.861441315574131e-16
Psilopogon haemacephalus,psilopogon haemacephalus,psilopogon_haemacephalus,1.3925115223954596,1.3482650632009043,-1.3925115223954596,0.18282845222259747,-1.0093555889720407,1.3482650632009043,-0.1767325310140754,0.04878545855271832,0.02336588024987937,0.006960678370983834,-0.0043091838973525745,-0.0036387802045648775,9.614892773175094e-6,3.048071076737779e-16
Caloramphus fuliginosus,caloramphus fuliginosus,caloramphus_fuliginosus,3.452735785025471,-1.0863189631089427,-3.452735785025471,-0.9896882190342035,-0.5576740468795925,-1.0863189631089427,0.25768130209640705,-0.07197564920867007,0.1370825453850074,0.026861137476796394,0.008739066424111801,0.010095782789379615,1.893979858292681e-5,-9.248179107769557e-16
Caloramphus hayii,caloramphus hayii,caloramphus_hayii,3.184741148367389,-0.6312747980871127,-3.184741148367389,-0.564985172852304,-0.5343670782599101,-0.6312747980871127,-0.04551287494106018,-0.06740832224402403,-0.07715194954933338,0.029704761538912005,0.010387415753485828,0.0036196320961619007,1.810274520626036e-5,-7.946033989762558e-16
Malacoptila fusca,malacoptila fusca,malacoptila_fusca,2.9179514218558857,-0.6436610156712904,-2.9179514218558857,-0.5524943692732388,-0.5203125998839669,-0.6436610156712904,-0.006295352173834474,-0.010601474771722325,6.903988392502262e-4,-0.01920147200661779,-0.006840140011092739,-0.0012280984339579823,7.039769487263395e-6,-5.88957076071366e-16
Malacoptila semicincta,malacoptila semicincta,malacoptila_semicincta,1.4462355929432373,0.9806974851567342,-1.4462355929432373,0.9565203615119259,0.3807094362186196,0.9806974851567342,0.39407486412966786,0.07257776625632974,0.16153658794443454,-0.04820026516184809,-0.02044799699648799,0.0039721727567272784,2.3253074361021978e-5,9.547111563881699e-16
Malacoptila rufa,malacoptila rufa,malacoptila_rufa,2.2446412520023347,-0.09884764042551905,-2.2446412520023347,0.252451268038709,-0.09302309946633279,-0.09884764042551905,0.05450046487756422,-0.04047662947298894,0.04089102063750188,-0.02004493408171966,-0.020985239457934523,0.0032548676044507957,5.729437724397205e-6,-6.049337329911901e-17
Malacoptila striata,malacoptila striata,malacoptila_striata,-0.2130555857035002,0.37730803187687045,0.2130555857035002,0.6795677964915381,0.4598656491869468,0.37730803187687045,0.11811795306520265,-0.05578697879007193,0.01658335877999777,0.02709184358529718,-0.011844259535280887,0.006246629716221364,1.0035301261022818e-5,2.384292045650083e-16
Malacoptila mystacalis,malacoptila mystacalis,malacoptila_mystacalis,2.0977495048656634,-0.15928541462630186,-2.0977495048656634,-1.5477291784577123,0.39662035339595286,-0.15928541462630186,0.15576997868107217,0.04006474158402819,0.17401827339774367,-0.01578244306654305,0.021687733345231743,0.005153928697268523,3.18336823243353e-5,-2.0758013372791102e-16
Malacoptila panamensis,malacoptila panamensis,malacoptila_panamensis,2.8909101818036222,0.13254660404366228,-2.8909101818036222,-0.7629641174360041,-0.4542396385190055,0.13254660404366228,0.12519560484595973,0.05982092406951683,0.03116332063171279,-0.022419352266675897,-0.001452101044884484,0.0012059451261093928,2.160383758891028e-5,-5.381526261115274e-17
Malacoptila fulvogularis,malacoptila fulvogularis,malacoptila_fulvogularis,0.574715238254572,0.42656037303278954,-0.574715238254572,-0.20309871600216411,0.8367479365523652,0.42656037303278954,0.11255919922399787,0.03157842370724627,0.1482560228365246,0.025424746620538306,-0.00546492428590099,-5.151547429552907e-4,-1.08858622350583e-5,2.29166950685992e-16
Notharchus hyperrhynchus,notharchus hyperrhynchus,notharchus_hyperrhynchus,2.2160660631661355,-0.17322600962190307,-2.2160660631661355,0.18448630900764498,-0.2243281320149367,-0.17322600962190307,-9.049953979636868e-4,-0.04128979945354491,0.02635289723792762,-0.013100902775361358,-0.01889758907793129,0.0022015073223566935,6.857435403314519e-6,-1.9961060657735952e-16
Notharchus swainsoni,notharchus swainsoni,notharchus_swainsoni,-0.27751292636566627,0.29307882578100897,0.27751292636566627,0.6182461504233697,0.30046297640359226,0.29307882578100897,0.1646022857270187,-0.06571145481081411,0.0681081674701612,0.0449077415370258,0.0023671522334820774,0.006385888087323463,1.2237347931563416e-5,1.7942903313894688e-16
Notharchus macrorhynchos,notharchus macrorhynchos,notharchus_macrorhynchos,2.7013424109566215,-0.34159711377418484,-2.7013424109566215,-0.03097817865446219,-0.6205862992033463,-0.34159711377418484,-0.17051205320339202,0.022773296492600185,-0.07267707313438998,-0.08039310194481232,-0.007660068467416132,0.001807106294305494,2.2270543259909933e-5,-2.4278438005176833e-16
Notharchus tectus,notharchus tectus,notharchus_tectus,2.889685472400456,-0.8344451068711997,-2.889685472400456,-0.4292847398143183,-0.6363264603406512,-0.8344451068711997,-0.21239424410719976,-0.08419306405168607,-0.04347347075594454,-0.013084124200900776,-0.021566629069805998,-3.305489144976481e-5,-1.2500742639148069e-5,-7.303503825269242e-16
Notharchus ordii,notharchus ordii,notharchus_ordii,3.017742816785299,-0.8756443069020302,-3.017742816785299,-0.59992047940663,-0.5325892342347678,-0.8756443069020302,-0.08768631513097222,-0.09591003316000814,0.0016249511765282034,0.012390254218032864,-0.01587237826642451,-0.005306052753229695,-4.7174680220266174e-5,-8.388826634980119e-16
Notharchus pectoralis,notharchus pectoralis,notharchus_pectoralis,4.125878705545529,-0.4469126696169699,-4.125878705545529,-1.762985059113164,-0.8419590181305119,-0.4469126696169699,0.3677931881530055,0.017871300535858184,0.18077160741405304,0.0034796659448412945,0.016154167766138917,0.012418797657564068,4.858147698702941e-5,-6.407953919233441e-16
